"","Tachuelas","Rodadero-Gavilanes","Navajas","Chopitos-Casitas","Frailes-Lobera","Islote","Cantil","Morros","Cien-Esperanza","Bajo"
"X2016.12.16",1.1431137919426,1.00912098586559,0.982613360881805,0.642317036787669,0.644884657859802,0.679638087749481,0.863449462822505,0.674098253250122,0.740851372480392,0.652607013781865
"X2017.01.16",8.44060738881429,6.04086863994598,5.03084063529968,4.62112851937612,8.21836071014404,3.57607881228129,4.20441446985517,4.54790568351746,3.35137078166008,4.26979915301005
"X2017.02.14",8.75049495697021,2.68936407566071,2.31398620605469,2.1783355474472,2.22955029010773,2.3236953218778,2.14286955765315,1.90306673943996,2.09686706960201,1.70137602090836
"X2017.03.16",2.28347078959147,1.45042765140533,1.32531909942627,1.15171877543132,1.29680613279343,1.25420058767001,1.25134167500905,1.00447881966829,1.1714358702302,0.94740496079127
"X2017.04.15",1.3262685139974,1.13751256465912,1.07715874910355,0.790858387947083,0.643231999874115,0.852091997861862,0.966866765703474,0.715671632438898,0.864110607653856,0.680613165100416
"X2017.05.16",1.22720376650492,1.03234104812145,0.927967548370361,0.752165953318278,0.648163676261902,0.800273845593135,0.852147570678166,0.673039529472589,0.784947227686644,0.605649853746096
"X2017.06.15",1.59894688924154,1.61001732945442,1.50699882507324,1.49328282475471,1.68624933958054,1.62525719404221,1.53469898019518,1.1012229397893,1.54956859350204,1.04266519347827
"X2017.07.16",1.06432402133942,1.18914622068405,0.914574718475342,0.639167984326681,0.76929115653038,0.684087033073107,0.895219624042511,1.05156037956476,0.948578119277954,0.885116825501124
"X2017.08.16",1.53086457649867,0.964627832174301,0.830258440971374,0.585914775729179,0.456314647197723,0.640833372871081,0.735621307577406,0.630509279668331,0.666427660733461,0.552369664112727
"X2017.09.15",3.00184909502665,2.50406402349472,3.32088634967804,1.56826267639796,1.08440526723862,2.03807524840037,3.51523843833378,2.09904703497887,2.89989218115807,2.33366266886393
"X2017.10.16",0.72210294008255,0.596098683774471,0.584547740221024,0.373242005705833,0.226090323925018,0.403729791442553,0.496587808643069,0.329135481268167,0.413199637085199,0.315112675229708
"X2017.11.15",1.02770678202311,0.769432112574577,0.71721755862236,0.498814091086388,0.315041130781174,0.554844304919243,0.633063103471484,0.463343445211649,0.56456059589982,0.429544880986214
"X2017.12.16",16.6690138181051,7.67554593086243,6.74073195457458,17.3044254581134,5.23355574607849,17.7036406199137,4.30219854627337,9.94091764092445,9.03553330898285,10.1391501824061
"X2018.01.16",1.99397762616475,1.58345025777817,1.45667899847031,1.31422158082326,1.36885719299316,1.32847424348195,1.39202828918185,1.20714367926121,1.32404725253582,1.12566568454107
"X2018.02.14",3.20576723416646,2.82285016775131,2.46856002807617,1.804155955712,1.31051633358002,2.03985499342283,2.15557546275003,1.73757015168667,1.84257670491934,1.57933312654495
"X2018.03.16",2.32500251134237,1.4639730155468,1.27258627414703,0.792744259039561,0.969431436061859,0.870904147624969,1.06580112661634,1.03838834166527,0.929330438375473,0.955951482057571
"X2018.04.15",3.09252484639486,1.751066416502,1.47874181270599,1.33972238500913,0.89776965379715,1.45794116457303,1.39702039105552,1.31902192533016,1.38308043777943,1.17088619867961
"X2018.05.16",1.1704926888148,0.857480585575104,0.76586919426918,0.687251711885134,0.531762897968292,0.769302139679591,0.737267013107027,0.571268912404776,0.730060990899801,0.519890740513802
"X2018.06.15",1.91144891579946,1.94893929362297,1.57618486881256,1.84612594048182,3.46680711507797,1.27130935589472,1.34955090284348,1.25981239974499,1.21159890294075,1.14032278458277
"X2018.07.16",1.28074926137924,1.23494233191013,1.09179908037186,0.773413777351379,0.617680191993713,0.846996347109477,0.95862135716847,0.749056953936815,0.829428110271692,0.680814688404401
"X2018.08.16",1.12080065409342,0.775402717292309,0.657644134759903,0.459282711148262,0.279295361042023,0.510881265004476,0.552932290094239,0.445558305829763,0.475668227300048,0.386607155203819
"X2018.09.15",1.1621350646019,0.608106382191181,0.502958178520203,0.295646195610364,0.180049231648445,0.334681550661723,0.423251826848303,0.337782936170697,0.355531338602304,0.292557371159395
"X2018.10.16",0.665978312492371,0.500984124839306,0.439475339651108,0.285316934188207,0.185880386829376,0.319502813120683,0.384569110614913,0.265034377574921,0.32227049767971,0.241110232969125
"X2018.11.15",0.627435872952143,0.530490070581436,0.486510467529297,0.267802608509858,0.162935346364975,0.294741123914719,0.409572669437953,0.336849339306355,0.337300848215818,0.311168894171715
